book_id,title,author,description,genres,avg_rating,num_ratings,tags,combined_text
9867,Copper Sun,Sharon M. Draper,<no description>,Historical,4.3,9795,Classics History Young Adult Historical,copper sun sharon m. draper historical classics history young adult historical <no description>
9868,"The Rowan (The Tower and the Hive, #1)",Anne McCaffrey,<no description>,Science Fiction,4.02,12760,Romance Fantasy Science Fiction Young Adult,"the rowan (the tower and the hive, #1) anne mccaffrey science fiction romance fantasy science fiction young adult <no description>"
9869,"Then Came You (The Gamblers, #1)",Lisa Kleypas,<no description>,Romance,3.99,17171,Romance Historical,"then came you (the gamblers, #1) lisa kleypas romance romance historical <no description>"
9870,"Dark River (Warriors: Power of Three, #2)",Erin Hunter,<no description>,Fantasy,4.27,13323,Fantasy Young Adult Children,"dark river (warriors: power of three, #2) erin hunter fantasy fantasy young adult children <no description>"
9871,"Black Cherry Blues (Dave Robicheaux, #3)",James Lee Burke,<no description>,Mystery,4.17,9658,Thriller Mystery Crime,"black cherry blues (dave robicheaux, #3) james lee burke mystery thriller mystery crime <no description>"
9872,The Versions of Us,Laura  Barnett,<no description>,Romance,3.57,8477,Romance Historical,the versions of us laura  barnett romance romance historical <no description>
9873,"The Last Council (Amulet, #4)",Kazu Kibuishi,<no description>,Fantasy,4.39,11957,Science Fiction Children Graphic Novels Comics Fantasy Young Adult Mystery,"the last council (amulet, #4) kazu kibuishi fantasy science fiction children graphic novels comics fantasy young adult mystery <no description>"
9874,Dancing Wu Li Masters: An Overview of the New Physics (Perennial Classics),Gary Zukav,<no description>,Non-Fiction,4.02,7739,Psychology Classics Philosophy History Non-Fiction,dancing wu li masters: an overview of the new physics (perennial classics) gary zukav non-fiction psychology classics philosophy history non-fiction <no description>
9875,The Next Big Thing,Johanna Edwards,<no description>,Romance,3.68,8907,Romance,the next big thing johanna edwards romance romance <no description>
9876,"Froi of the Exiles (Lumatere Chronicles, #2)",Melina Marchetta,<no description>,Fantasy,4.3,12775,Romance Fantasy Mystery Young Adult,"froi of the exiles (lumatere chronicles, #2) melina marchetta fantasy romance fantasy mystery young adult <no description>"
9877,"Trumps of Doom (The Chronicles of Amber, #6)",Roger Zelazny,<no description>,Fantasy,4.06,11282,Fantasy Mystery Science Fiction,"trumps of doom (the chronicles of amber, #6) roger zelazny fantasy fantasy mystery science fiction <no description>"
9878,The Honest Truth About Dishonesty: How We Lie to Everyone - Especially Ourselves,Dan Ariely,<no description>,Psychology,3.91,8423,Psychology Business Philosophy Self Help Non-Fiction,the honest truth about dishonesty: how we lie to everyone - especially ourselves dan ariely psychology psychology business philosophy self help non-fiction <no description>
9879,"Locked On (Jack Ryan Universe, #14)","Tom Clancy, Mark Greaney",<no description>,Thriller,3.99,7974,Thriller Mystery,"locked on (jack ryan universe, #14) tom clancy, mark greaney thriller thriller mystery <no description>"
9880,Meant to Be,Lauren Morrill,<no description>,Young Adult,3.72,13803,Romance Young Adult Travel,meant to be lauren morrill young adult romance young adult travel <no description>
9881,The Illustrated Mum,"Jacqueline Wilson, Nick Sharratt",<no description>,Children,3.74,10763,Young Adult Children,"the illustrated mum jacqueline wilson, nick sharratt children young adult children <no description>"
9882,Afterworlds (Afterworlds #1),Scott Westerfeld,<no description>,Fantasy,3.72,13813,Romance Science Fiction Fantasy Young Adult Horror Mystery,afterworlds (afterworlds #1) scott westerfeld fantasy romance science fiction fantasy young adult horror mystery <no description>
9883,The Bookman’s Tale,Charlie Lovett,<no description>,Mystery,3.74,10154,Romance Thriller Historical Fantasy Crime History Mystery,the bookman’s tale charlie lovett mystery romance thriller historical fantasy crime history mystery <no description>
9884,Горе от ума,"Aleksandr Griboyedov, Александр Сергеевич Грибоедов",<no description>,Classics,4.13,9287,Classics Poetry Romance,"горе от ума aleksandr griboyedov, александр сергеевич грибоедов classics classics poetry romance <no description>"
9885,I'll Walk Alone,Mary Higgins Clark,<no description>,Mystery,3.78,9794,Thriller Mystery Crime Romance,i'll walk alone mary higgins clark mystery thriller mystery crime romance <no description>
9886,"13 Gifts (Willow Falls, #3)",Wendy Mass,<no description>,Fantasy,4.25,10160,Romance Children Fantasy Young Adult Mystery,"13 gifts (willow falls, #3) wendy mass fantasy romance children fantasy young adult mystery <no description>"
9887,My Lobotomy,"Howard Dully, Charles Fleming",<no description>,Non-Fiction,3.7,8068,History Psychology Non-Fiction Biography,"my lobotomy howard dully, charles fleming non-fiction history psychology non-fiction biography <no description>"
9888,The Last Boleyn,Karen Harper,<no description>,Historical,4.04,8514,Romance Historical History Non-Fiction Biography,the last boleyn karen harper historical romance historical history non-fiction biography <no description>
9889,"Overruled (The Legal Briefs, #1)",Emma Chase,<no description>,Romance,3.83,16931,Romance,"overruled (the legal briefs, #1) emma chase romance romance <no description>"
9890,The Vision,Dean Koontz,<no description>,Horror,3.79,10682,Thriller Romance Science Fiction Fantasy Crime Horror Mystery,the vision dean koontz horror thriller romance science fiction fantasy crime horror mystery <no description>
9891,Las batallas en el desierto,José Emilio Pacheco,<no description>,Classics,4.1,8509,Classics Historical Romance,las batallas en el desierto josé emilio pacheco classics classics historical romance <no description>
9892,"Salvation in Death (In Death, #27)",J.D. Robb,<no description>,Mystery,4.26,14153,Romance Thriller Science Fiction Fantasy Crime Mystery,"salvation in death (in death, #27) j.d. robb mystery romance thriller science fiction fantasy crime mystery <no description>"
9893,Open Road Summer,Emery Lord,<no description>,Young Adult,3.91,5017,Romance Young Adult Travel,open road summer emery lord young adult romance young adult travel <no description>
9894,"Inversions (Culture, #6)",Iain M. Banks,<no description>,Science Fiction,3.9,9068,Fantasy Science Fiction,"inversions (culture, #6) iain m. banks science fiction fantasy science fiction <no description>"
9895,"Dirty English (English, #1)",Ilsa Madden-Mills,<no description>,Romance,3.95,16115,Romance Young Adult,"dirty english (english, #1) ilsa madden-mills romance romance young adult <no description>"
9896,Turn of Mind,Alice LaPlante,<no description>,Mystery,3.65,10954,Thriller Mystery Crime Psychology,turn of mind alice laplante mystery thriller mystery crime psychology <no description>
9897,"Divine Madness (Cherub, #5)",Robert Muchamore,<no description>,Young Adult,4.17,9640,Thriller Children Young Adult Crime Mystery,"divine madness (cherub, #5) robert muchamore young adult thriller children young adult crime mystery <no description>"
9898,"Spark (Elemental, #2)",Brigid Kemmerer,<no description>,Young Adult,4.16,13537,Romance Science Fiction Young Adult Fantasy Mystery,"spark (elemental, #2) brigid kemmerer young adult romance science fiction young adult fantasy mystery <no description>"
9899,"Grit: Passion, Perseverance, and the Science of Success",Angela Duckworth,<no description>,Non-Fiction,4.08,7971,Psychology Business Philosophy Self Help Non-Fiction,"grit: passion, perseverance, and the science of success angela duckworth non-fiction psychology business philosophy self help non-fiction <no description>"
9900,Guts,Chuck Palahniuk,<no description>,Horror,3.93,10300,Thriller Science Fiction Classics Crime Horror Mystery,guts chuck palahniuk horror thriller science fiction classics crime horror mystery <no description>
9901,"Innocent (Kindle County Legal Thriller, #8)",Scott Turow,<no description>,Mystery,3.9,9827,Thriller Mystery Crime,"innocent (kindle county legal thriller, #8) scott turow mystery thriller mystery crime <no description>"
9902,"Death Without Company (Walt Longmire, #2)",Craig Johnson,<no description>,Mystery,4.23,9114,Thriller Mystery Crime,"death without company (walt longmire, #2) craig johnson mystery thriller mystery crime <no description>"
9903,Horus Rising,Dan Abnett,<no description>,Science Fiction,4.17,9152,Fantasy Horror Science Fiction,horus rising dan abnett science fiction fantasy horror science fiction <no description>
9904,"Hard as It Gets (Hard Ink, #1)",Laura Kaye,<no description>,Romance,4.01,12205,Romance Mystery Crime Thriller,"hard as it gets (hard ink, #1) laura kaye romance romance mystery crime thriller <no description>"
9905,Timbuktu,Paul Auster,<no description>,Classics,3.66,8272,Classics Philosophy,timbuktu paul auster classics classics philosophy <no description>
9906,"Ouran High School Host Club, Vol. 4 (Ouran High School Host Club, #4)",Bisco Hatori,<no description>,Romance,4.45,11280,Romance Graphic Novels Young Adult Comics,"ouran high school host club, vol. 4 (ouran high school host club, #4) bisco hatori romance romance graphic novels young adult comics <no description>"
9907,Rescue,Anita Shreve,<no description>,Romance,3.3,10993,Romance Mystery,rescue anita shreve romance romance mystery <no description>
9908,Homo Faber,Max Frisch,<no description>,Classics,3.75,9401,Classics Philosophy Romance,homo faber max frisch classics classics philosophy romance <no description>
9909,George,Alex Gino,<no description>,Young Adult,4.01,13093,Young Adult Children,george alex gino young adult young adult children <no description>
9910,The Discoverers: A History of Man's Search to Know His World and Himself,Daniel J. Boorstin,<no description>,History,4.12,9117,Philosophy History Non-Fiction Biography,the discoverers: a history of man's search to know his world and himself daniel j. boorstin history philosophy history non-fiction biography <no description>
9911,"A Knight of the Word (Word & Void, #2)",Terry Brooks,<no description>,Fantasy,4.04,10745,Fantasy Horror Science Fiction Young Adult,"a knight of the word (word & void, #2) terry brooks fantasy fantasy horror science fiction young adult <no description>"
9912,Henry's Freedom Box: A True Story from the Underground Railroad,"Ellen Levine, Kadir Nelson",<no description>,Historical,4.46,11204,Children Historical History Non-Fiction Biography,"henry's freedom box: a true story from the underground railroad ellen levine, kadir nelson historical children historical history non-fiction biography <no description>"
9913,A Thousand Boy Kisses,Tillie Cole,<no description>,Young Adult,4.29,10586,Romance Young Adult,a thousand boy kisses tillie cole young adult romance young adult <no description>
9914,"Eve (Eve Duncan, #12; Eve, Quinn and Bonnie #1)",Iris Johansen,<no description>,Mystery,4.08,11020,Thriller Romance Young Adult Crime Mystery,"eve (eve duncan, #12; eve, quinn and bonnie #1) iris johansen mystery thriller romance young adult crime mystery <no description>"
9915,The Accident,Linwood Barclay,<no description>,Mystery,3.93,9638,Thriller Mystery Crime,the accident linwood barclay mystery thriller mystery crime <no description>
9916,"Shopaholic to the Rescue (Shopaholic, #8)",Sophie Kinsella,<no description>,Romance,3.55,8168,Romance Mystery,"shopaholic to the rescue (shopaholic, #8) sophie kinsella romance romance mystery <no description>"
